,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,snapshotDate,latestStockPrice,optionType,ticker
108,ASTS250509C00027000,2025-04-28 19:40:22+00:00,27.0,0.69,0.69,0.78,0.04000002,6.153849,93.0,866,1.0068409033203123,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
109,ASTS250509C00027500,2025-04-28 19:58:33+00:00,27.5,0.62,0.58,0.68,-0.18,-22.5,599.0,45,1.01172369140625,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
110,ASTS250509C00028000,2025-04-28 19:41:12+00:00,28.0,0.54,0.51,0.58,0.060000032,12.500008,80.0,511,1.0224658251953125,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
111,ASTS250509C00028500,2025-04-28 18:06:26+00:00,28.5,0.47,0.43,0.52,0.00999999,2.1739109,18.0,27,1.0351610742187503,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
112,ASTS250509C00029000,2025-04-28 18:54:54+00:00,29.0,0.42,0.19,0.45,0.049999982,13.513508,44.0,551,0.9609378906249999,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
113,ASTS250509C00029500,2025-04-28 15:04:03+00:00,29.5,0.3,0.31,0.72,-0.01999998,-6.2499943,3.0,78,1.197269638671875,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
114,ASTS250509C00030000,2025-04-28 19:19:03+00:00,30.0,0.28,0.06,0.37,-0.02000001,-6.6666694,482.0,930,0.9609378906249999,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
115,ASTS250509C00030500,2025-04-28 17:44:59+00:00,30.5,0.2,0.23,0.72,-0.13000001,-39.39394,44.0,402,1.2832067089843748,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
116,ASTS250509C00031000,2025-04-28 18:37:12+00:00,31.0,0.19,0.19,0.38,-0.060000002,-24.0,5.0,638,1.1464886425781249,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
117,ASTS250509C00031500,2025-04-25 17:41:20+00:00,31.5,0.22,0.1,0.5,0.0,0.0,3.0,34,1.2148476757812499,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
118,ASTS250509C00032000,2025-04-28 15:39:31+00:00,32.0,0.12,0.15,0.46,-0.13,-52.0,15.0,22,1.2714880175781247,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
119,ASTS250509C00032500,2025-04-07 14:02:40+00:00,32.5,0.49,0.09,0.36,0.0,0.0,5.0,5,1.21875390625,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
120,ASTS250509C00033000,2025-04-25 18:47:42+00:00,33.0,0.14,0.1,0.17,0.010000005,7.692312,21.0,58,1.125004375,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
121,ASTS250509C00034000,2025-04-25 14:01:23+00:00,34.0,0.11,0.07,0.48,-0.040000007,-26.666668,1.0,600,1.419924775390625,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
122,ASTS250509C00035000,2025-04-21 13:30:10+00:00,35.0,0.3,0.04,0.25,0.0,0.0,1.0,96,1.3046909765624997,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
123,ASTS250509C00036000,2025-04-02 16:26:18+00:00,36.0,0.48,0.01,1.5,0.0,0.0,4.0,10,2.0996141259765624,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
124,ASTS250509C00040000,2025-04-28 18:54:28+00:00,40.0,0.04,0.04,0.06,-0.030000001,-42.857143,48.0,166,1.3828155859374998,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,CALL,ASTS
125,ASTS250509P00007500,2025-04-17 17:15:38+00:00,7.5,0.02,0.0,0.05,0.0,0.0,60.0,60,2.93750265625,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
126,ASTS250509P00010000,2025-04-22 17:28:24+00:00,10.0,0.05,0.0,0.05,0.0,0.0,,4,2.2500043749999996,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
127,ASTS250509P00012500,2025-04-22 14:17:32+00:00,12.5,0.01,0.0,0.85,0.0,0.0,1.0,8,2.9960962597656247,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
128,ASTS250509P00013000,2025-04-25 13:43:38+00:00,13.0,0.05,0.0,0.54,0.0,0.0,7.0,7,2.5312536718749996,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
129,ASTS250509P00015000,2025-04-24 15:29:19+00:00,15.0,0.3,0.01,0.5,0.0,0.0,1.0,63,2.0117237207031247,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
130,ASTS250509P00016000,2025-04-28 15:34:27+00:00,16.0,0.09,0.0,0.72,-0.029999994,-24.999994,14.0,13,1.966797041015625,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
131,ASTS250509P00017000,2025-04-28 14:32:17+00:00,17.0,0.15,0.03,0.1,-0.059999987,-28.571423,5.0,61,1.1640666796875,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
132,ASTS250509P00017500,2025-04-28 14:35:01+00:00,17.5,0.13,0.05,0.18,-0.14000002,-51.851856,10.0,4,1.21875390625,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
133,ASTS250509P00018000,2025-04-28 18:52:34+00:00,18.0,0.14,0.12,0.15,-0.060000002,-30.0,18.0,390,1.171879140625,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
134,ASTS250509P00019000,2025-04-28 16:52:35+00:00,19.0,0.22,0.19,0.23,-0.09,-29.032257,18.0,282,1.12109814453125,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
135,ASTS250509P00019500,2025-04-28 19:34:06+00:00,19.5,0.27,0.24,0.27,-0.119999975,-30.769224,18.0,65,1.091801416015625,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
136,ASTS250509P00020000,2025-04-28 19:46:25+00:00,20.0,0.33,0.3,0.34,-0.13999999,-29.78723,217.0,316,1.0742233789062503,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
137,ASTS250509P00020500,2025-04-28 15:19:46+00:00,20.5,0.53,0.3,0.42,-0.36,-40.44944,15.0,41,1.01953615234375,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
138,ASTS250509P00021000,2025-04-28 19:50:19+00:00,21.0,0.5,0.28,0.51,-0.23000002,-31.506851,71.0,162,0.9531254687499999,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
139,ASTS250509P00021500,2025-04-28 14:52:36+00:00,21.5,0.8,0.39,0.65,-0.029999971,-3.6144545,13.0,185,0.9580082324218748,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
140,ASTS250509P00022000,2025-04-28 19:49:32+00:00,22.0,0.78,0.72,0.77,-0.19000006,-19.587635,369.0,367,1.01953615234375,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
141,ASTS250509P00022500,2025-04-28 19:49:03+00:00,22.5,0.93,0.86,0.96,-0.52000004,-35.862072,104.0,89,1.013676806640625,False,REGULAR,USD,2025-05-09,2025-04-28,24.25,PUT,ASTS
14,ADP250502C00310000,2025-04-28 15:34:39+00:00,310.0,0.95,0.05,2.0,-0.27000004,-22.13115,10.0,38,0.5976602734375001,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,CALL,ADP
15,ADP250502C00312500,2025-04-17 19:45:02+00:00,312.5,0.5,0.3,0.75,-0.70000005,-58.333336,1.0,71,0.47461462890625,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,CALL,ADP
16,ADP250502C00315000,2025-04-24 18:29:41+00:00,315.0,0.65,0.0,1.65,0.0,0.0,2.0,7,0.5312546875,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,CALL,ADP
17,ADP250502C00317500,2025-04-24 17:08:53+00:00,317.5,0.35,0.05,0.35,-0.050000012,-12.500002,1.0,2,0.4687553125,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,CALL,ADP
18,ADP250502C00320000,2025-04-28 17:42:38+00:00,320.0,0.1,0.05,0.4,-0.04,-28.571428,1.0,10,0.5190477783203125,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,CALL,ADP
19,ADP250502C00325000,2025-04-24 18:30:58+00:00,325.0,0.18,0.0,0.9,0.0,0.0,32.0,28,0.6054726953125001,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,CALL,ADP
20,ADP250502C00335000,2025-04-02 15:28:32+00:00,335.0,0.03,0.0,0.6,-0.69000006,-95.83334,5.0,1,0.6894562304687502,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,CALL,ADP
21,ADP250502P00215000,2025-04-25 15:27:17+00:00,215.0,0.05,0.0,0.1,0.0,0.0,1.0,125,1.16016044921875,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,PUT,ADP
22,ADP250502P00220000,2025-04-25 13:45:23+00:00,220.0,0.05,0.0,0.1,0.0,0.0,11.0,388,1.08203583984375,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,PUT,ADP
23,ADP250502P00225000,2025-04-28 18:40:16+00:00,225.0,0.05,0.0,0.25,-0.02,-28.571428,1.0,9,1.125004375,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,PUT,ADP
24,ADP250502P00230000,2025-04-22 13:59:32+00:00,230.0,0.15,0.0,0.9,0.0,0.0,,1,1.2695349023437497,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,PUT,ADP
25,ADP250502P00240000,2025-04-28 17:42:38+00:00,240.0,0.1,0.0,0.25,-3.23,-96.997,1.0,1,0.8808605664062499,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,PUT,ADP
26,ADP250502P00245000,2025-04-25 15:57:55+00:00,245.0,0.2,0.0,0.75,0.0,0.0,5.0,7,0.9555668505859375,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,PUT,ADP
27,ADP250502P00250000,2025-04-28 15:17:18+00:00,250.0,0.25,0.0,1.05,0.0,0.0,5.0,10,0.9238288867187501,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,PUT,ADP
28,ADP250502P00255000,2025-04-15 17:00:02+00:00,255.0,0.78,0.05,0.4,0.0,0.0,,1,0.70898728515625,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,PUT,ADP
29,ADP250502P00260000,2025-04-28 15:15:04+00:00,260.0,0.5,0.15,0.7,-0.100000024,-16.66667,6.0,3,0.7050810742187501,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,PUT,ADP
30,ADP250502P00265000,2025-04-28 18:42:36+00:00,265.0,0.77,0.0,1.65,-0.18,-18.947369,4.0,22,0.7158231542968749,False,REGULAR,USD,2025-05-02,2025-04-28,293.57000732421875,PUT,ADP
59,ADP250509C00312500,2025-04-25 19:41:57+00:00,312.5,0.85,0.8,1.95,0.0,0.0,74.0,74,0.3883117810058594,False,REGULAR,USD,2025-05-09,2025-04-28,293.57000732421875,CALL,ADP
60,ADP250509C00320000,2025-04-23 16:07:00+00:00,320.0,0.91,0.1,0.95,0.0,0.0,1.0,2,0.38477177734374995,False,REGULAR,USD,2025-05-09,2025-04-28,293.57000732421875,CALL,ADP
63,ADP250509P00230000,2025-04-15 15:03:44+00:00,230.0,0.44,0.0,1.05,0.0,0.0,,1,0.78711150390625,False,REGULAR,USD,2025-05-09,2025-04-28,293.57000732421875,PUT,ADP
31,DOCU250502C00084000,2025-04-28 18:52:13+00:00,84.0,0.75,0.7,0.88,-0.6,-44.444447,14.0,23,0.48633326171875,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
32,DOCU250502C00085000,2025-04-28 18:32:22+00:00,85.0,0.48,0.42,0.6,-0.46,-48.93617,20.0,85,0.48340360351562506,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
33,DOCU250502C00086000,2025-04-28 19:09:47+00:00,86.0,0.29,0.18,0.34,-0.38000003,-56.716423,4.0,36,0.45606012695312503,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
34,DOCU250502C00087000,2025-04-28 15:29:32+00:00,87.0,0.15,0.12,0.2,-0.31,-67.391304,12.0,16,0.44922425781249997,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
35,DOCU250502C00088000,2025-04-28 19:51:55+00:00,88.0,0.12,0.07,0.14,-0.13999999,-53.84615,26.0,33,0.46680220703125,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
36,DOCU250502C00089000,2025-04-28 19:51:55+00:00,89.0,0.06,0.03,1.41,-0.099999994,-62.499996,21.0,390,0.8413101806640625,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
37,DOCU250502C00090000,2025-04-28 19:55:07+00:00,90.0,0.05,0.02,0.22,0.0,0.0,4.0,10,0.5585981640625001,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
38,DOCU250502C00091000,2025-04-23 17:40:17+00:00,91.0,0.01,0.0,0.1,-0.43,-97.72727,8.0,12,0.5195360546875,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
39,DOCU250502C00092000,2025-04-24 14:02:35+00:00,92.0,0.58,0.0,0.9,0.0,0.0,10.0,10,0.90429783203125,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
40,DOCU250502C00093000,2025-04-01 18:56:11+00:00,93.0,0.64,0.0,0.9,0.0,0.0,10.0,12,0.96289099609375,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
41,DOCU250502C00094000,2025-04-21 14:36:15+00:00,94.0,0.01,0.0,0.9,0.0,0.0,10.0,10,1.0205127099609377,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
42,DOCU250502C00095000,2025-04-25 18:32:25+00:00,95.0,0.05,0.0,0.05,0.0,0.0,1.0,7,0.6250037500000001,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
43,DOCU250502C00096000,2025-04-01 13:32:09+00:00,96.0,0.48,0.0,0.75,0.0,0.0,1.0,10,1.0800827246093752,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
44,DOCU250502C00097000,2025-03-28 15:07:07+00:00,97.0,0.3,0.0,2.13,0.0,0.0,1.0,39,1.5205102099609373,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
46,DOCU250502C00099000,2025-03-28 16:58:01+00:00,99.0,0.25,0.0,0.75,0.0,0.0,1.0,1,1.2324257128906249,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
47,DOCU250502C00100000,2025-04-24 13:40:13+00:00,100.0,0.01,0.0,1.1,0.0,0.0,6.0,6,1.40625296875,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
48,DOCU250502C00101000,2025-04-17 14:59:17+00:00,101.0,0.06,0.0,0.5,0.0,0.0,7.0,14,1.21875390625,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
49,DOCU250502C00102000,2025-04-17 14:59:45+00:00,102.0,0.05,0.0,0.5,0.0,0.0,1.0,3,1.26172244140625,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,CALL,DOCU
50,DOCU250502P00055000,2025-04-09 17:21:47+00:00,55.0,0.56,0.0,1.1,0.0,0.0,,1,2.5781285546875,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
51,DOCU250502P00060000,2025-04-28 13:39:22+00:00,60.0,0.01,0.01,0.06,-0.13,-92.85714,3.0,222,1.2968785156249998,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
53,DOCU250502P00064000,2025-04-22 19:58:20+00:00,64.0,0.32,0.0,0.9,0.0,0.0,2.0,7,1.67578287109375,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
54,DOCU250502P00065000,2025-04-22 19:11:47+00:00,65.0,0.29,0.0,0.9,0.0,0.0,1.0,5,1.5937520312499998,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
55,DOCU250502P00066000,2025-04-21 19:54:45+00:00,66.0,0.88,0.0,0.75,0.0,0.0,5.0,12,1.4453152734375,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
56,DOCU250502P00067000,2025-04-23 15:49:41+00:00,67.0,0.16,0.0,0.75,0.0,0.0,1.0,6,1.365237548828125,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
57,DOCU250502P00068000,2025-04-22 17:51:20+00:00,68.0,0.65,0.0,0.75,0.0,0.0,1507.0,1513,1.2871129394531249,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
58,DOCU250502P00069000,2025-04-28 14:36:40+00:00,69.0,0.21,0.0,0.25,-0.67,-76.13637,8.0,55,0.9511723632812499,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
59,DOCU250502P00070000,2025-04-24 16:42:36+00:00,70.0,0.18,0.0,0.95,0.0,0.0,1.0,29,1.205082099609375,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
60,DOCU250502P00071000,2025-04-24 14:15:55+00:00,71.0,0.2,0.0,0.24,0.0,0.0,2.0,35,0.8125018749999999,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
61,DOCU250502P00072000,2025-04-23 18:59:06+00:00,72.0,0.44,0.01,0.14,0.0,0.0,69.0,85,0.6835969140625001,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
62,DOCU250502P00073000,2025-04-24 18:49:46+00:00,73.0,0.26,0.02,0.13,0.0,0.0,7.0,57,0.6250037500000001,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
63,DOCU250502P00074000,2025-04-28 16:53:03+00:00,74.0,0.15,0.07,0.14,0.02000001,15.384624,4.0,79,0.6015664843750002,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
64,DOCU250502P00075000,2025-04-28 19:52:05+00:00,75.0,0.14,0.12,0.17,-0.11999999,-46.153843,24.0,99,0.57812921875,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
65,DOCU250502P00076000,2025-04-28 19:54:02+00:00,76.0,0.17,0.17,0.25,-0.08,-32.0,23.0,35,0.56055126953125,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
66,DOCU250502P00077000,2025-04-28 16:51:56+00:00,77.0,0.37,0.22,0.34,0.02000001,5.7142887,1.0,34,0.5302781347656251,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
67,DOCU250502P00078000,2025-04-28 16:51:34+00:00,78.0,0.36,0.36,0.51,-0.07999998,-18.181814,11.0,111,0.5283250292968751,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
68,DOCU250502P00079000,2025-04-28 19:59:30+00:00,79.0,0.59,0.52,0.77,-0.55,-48.245613,8.0,2,0.523442265625,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
69,DOCU250502P00080000,2025-04-28 18:42:30+00:00,80.0,0.94,0.74,1.07,0.100000024,11.904764,15.0,123,0.5127001855468749,False,REGULAR,USD,2025-05-02,2025-04-28,82.02999877929688,PUT,DOCU
120,DOCU250509C00087000,2025-04-25 19:55:04+00:00,87.0,0.84,0.38,0.72,0.0,0.0,1.0,1,0.41748629394531245,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,CALL,DOCU
121,DOCU250509C00089000,2025-04-25 14:52:23+00:00,89.0,0.53,0.21,0.36,0.0,0.0,10.0,10,0.40332627929687503,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,CALL,DOCU
122,DOCU250509C00090000,2025-04-25 14:09:00+00:00,90.0,0.35,0.08,0.3,0.0,0.0,1.0,16,0.418951123046875,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,CALL,DOCU
123,DOCU250509C00091000,2025-04-25 18:23:19+00:00,91.0,0.3,0.15,0.18,0.0,0.0,2.0,3,0.401373173828125,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,CALL,DOCU
124,DOCU250509C00092000,2025-04-24 17:26:04+00:00,92.0,0.1,0.04,0.49,0.0,0.0,,0,0.5585981640625001,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,CALL,DOCU
125,DOCU250509C00095000,2025-04-24 17:28:38+00:00,95.0,0.55,0.0,0.5,0.0,0.0,,1,0.5625043750000001,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,CALL,DOCU
126,DOCU250509C00097000,2025-04-14 18:42:08+00:00,97.0,0.05,0.0,1.0,0.0,0.0,1.0,1,0.73437765625,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,CALL,DOCU
127,DOCU250509C00100000,2025-04-03 17:39:20+00:00,100.0,0.54,0.0,0.9,0.0,0.0,1.0,1,0.80664255859375,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,CALL,DOCU
128,DOCU250509C00105000,2025-04-03 17:39:20+00:00,105.0,0.97,0.0,0.9,0.0,0.0,1.0,1,0.9497075341796875,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,CALL,DOCU
129,DOCU250509P00055000,2025-04-07 15:09:04+00:00,55.0,0.86,0.0,0.75,0.0,0.0,,1,1.4296903515625,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,PUT,DOCU
130,DOCU250509P00064000,2025-04-22 19:58:20+00:00,64.0,0.51,0.0,0.3,0.0,0.0,,3,0.8027363476562499,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,PUT,DOCU
131,DOCU250509P00065000,2025-04-22 15:55:27+00:00,65.0,0.65,0.0,0.24,0.0,0.0,6.0,8,0.7304714453125,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,PUT,DOCU
133,DOCU250509P00070000,2025-04-21 19:10:44+00:00,70.0,0.11,0.06,0.2,-2.44,-95.68628,1.0,15,0.5380905566406251,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,PUT,DOCU
134,DOCU250509P00071000,2025-04-28 17:28:31+00:00,71.0,0.25,0.15,0.46,-0.25,-50.0,1.0,4,0.6025430371093752,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,PUT,DOCU
135,DOCU250509P00072000,2025-04-24 17:38:09+00:00,72.0,0.41,0.2,0.3,0.0,0.0,6.0,10,0.5302781347656251,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,PUT,DOCU
136,DOCU250509P00073000,2025-04-25 17:00:33+00:00,73.0,0.3,0.26,0.33,0.0,0.0,5.0,6,0.507817421875,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,PUT,DOCU
138,DOCU250509P00075000,2025-04-25 18:27:57+00:00,75.0,0.54,0.43,0.56,0.04000002,8.000004,2.0,8,0.5083056982421875,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,PUT,DOCU
140,DOCU250509P00077000,2025-04-25 15:52:47+00:00,77.0,0.81,0.69,0.84,-0.00999999,-1.219511,1.0,7,0.476567734375,False,REGULAR,USD,2025-05-09,2025-04-28,82.02999877929688,PUT,DOCU
13,EH250502C00016500,2025-04-28 17:53:43+00:00,16.5,0.72,0.75,0.9,-0.07999998,-9.999997,13.0,524,0.8203142968749999,True,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
14,EH250502C00017000,2025-04-28 19:55:37+00:00,17.0,0.55,0.5,0.6,0.00999999,1.85185,51.0,86,0.8105487695312499,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
15,EH250502C00017500,2025-04-28 19:28:15+00:00,17.5,0.3,0.3,0.4,-0.049999982,-14.285709,1.0,121,0.8125018749999999,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
16,EH250502C00018000,2025-04-28 13:41:12+00:00,18.0,0.23,0.15,0.25,-0.049999997,-17.857141,2.0,121,0.79687703125,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
17,EH250502C00018500,2025-04-28 14:56:14+00:00,18.5,0.1,0.0,0.15,-0.050000004,-33.333336,3.0,42,0.70312796875,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
18,EH250502C00019000,2025-04-25 17:21:29+00:00,19.0,0.1,0.0,0.15,-0.25,-71.42857,1.0,33,0.851563984375,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
19,EH250502C00019500,2025-04-04 14:09:08+00:00,19.5,0.65,0.0,0.25,0.0,0.0,2.0,4,1.1328168359375002,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
20,EH250502C00020000,2025-04-07 14:01:40+00:00,20.0,0.45,0.0,0.75,0.0,0.0,10.0,12,1.82421962890625,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
21,EH250502C00020500,2025-04-08 16:41:50+00:00,20.5,0.1,0.0,0.75,0.0,0.0,10.0,4,1.9804688476562502,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
22,EH250502C00021500,2025-04-08 16:56:46+00:00,21.5,0.15,0.0,0.05,0.0,0.0,7.0,19,1.1875040625,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
26,EH250502C00024000,2025-03-28 15:24:04+00:00,24.0,0.83,0.0,0.75,0.0,0.0,1.0,1,2.886721533203125,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
27,EH250502C00024500,2025-04-03 13:52:44+00:00,24.5,0.3,0.0,0.75,0.0,0.0,8.0,13,2.9960962597656247,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
29,EH250502C00027000,2025-04-01 15:43:05+00:00,27.0,0.3,0.0,1.4,0.0,0.0,,7,4.222660971679687,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
30,EH250502C00027500,2025-03-27 15:54:46+00:00,27.5,0.85,0.0,1.0,0.0,0.0,,4,3.8945315136718754,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
31,EH250502C00030000,2025-04-04 19:25:14+00:00,30.0,0.05,0.0,0.05,0.0,0.0,1.0,0,2.43750390625,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
32,EH250502C00031000,2025-03-20 13:56:08+00:00,31.0,1.0,0.0,0.95,0.0,0.0,2.0,7,4.433598208007812,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
34,EH250502C00036000,2025-04-11 13:30:18+00:00,36.0,0.05,0.0,0.95,0.0,0.0,1.0,388,5.14062857421875,False,REGULAR,USD,2025-05-02,2025-04-28,16.950000762939453,CALL,EH
